range_k,calgo_str,enforcer_str,gen,info_loss,handler_str,max_k,alpha_adm,info_loss_args_str,gen_str,anony_mode,min_k,data,max_dist,alpha_dm,sample,enforcer,za,calgo,gen_n,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm
5,hdbscan#mean,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,,0.5,-1,sr,,hdbscan,0.0,0.33410649580770285,0.24116827316193276,0.24116827316193276,15.0,5000.0,0.0,3.0,0.33110649580770285
5,hdbscan#mean,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,,0.5,-1,sr,2.0,hdbscan,1.0,0.33410649580770285,0.24116827316193276,0.24116827316193276,15.0,5000.0,0.0,3.0,0.33110649580770285
5,hdbscan#min,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,kp,,hdbscan,0.0,0.02930804986326835,0.025613383041243203,0.025613383041243203,15.0,5000.0,0.0,82.0,0.02630804986326835
5,hdbscan#min,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,kp,2.0,hdbscan,1.0,0.02930721284851981,0.025562677872332653,0.025562677872332653,15.0,5000.0,0.0,2.0,0.02630721284851981
5,hdbscan#min,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,kp,,hdbscan,0.0,0.02929537096919735,0.02556684391790333,0.02556684391790333,15.0,5000.0,0.0,79.0,0.026295370969197346
5,hdbscan#min,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,kp,2.0,hdbscan,1.0,0.029332828444006715,0.025599101881251776,0.025599101881251776,15.0,5000.0,0.0,1.6666666666666667,0.026332828444006712
5,hdbscan#min,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,kp,,hdbscan,0.0,0.027907844079214737,0.02591235505420502,0.02591235505420502,6.0,5000.0,0.0,81.0,0.026707844079214737
5,hdbscan#min,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,kp,2.0,hdbscan,1.0,0.027988850251593127,0.025942413828221458,0.025942413828221458,6.0,5000.0,0.0,2.6666666666666665,0.026788850251593124
5,hdbscan#min,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,kp,,hdbscan,0.0,0.026981605755640032,0.026187625557144906,0.026187625557144906,0.0,5000.0,0.0,79.0,0.026981605755640032
5,hdbscan#min,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,kp,2.0,hdbscan,1.0,0.026895037479433864,0.02607820332732322,0.02607820332732322,0.0,5000.0,0.0,1.3333333333333333,0.026895037479433864
5,hdbscan#min,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,kp,,hdbscan,0.0,0.026898497052601143,0.026054563650056824,0.026054563650056824,0.0,5000.0,0.0,78.0,0.026898497052601143
5,hdbscan#min,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,kp,2.0,hdbscan,1.0,0.02705155743731757,0.026277747766966644,0.026277747766966644,0.0,5000.0,0.0,2.6666666666666665,0.02705155743731757
5,hdbscan#min,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,ms,,hdbscan,0.0,0.021104240933823293,0.014333539799853892,0.014333539799853892,15.0,5000.0,0.0,0.0,0.01810424093382329
5,hdbscan#min,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,ms,2.0,hdbscan,1.0,0.02887338832510346,0.025337278330124568,0.025337278330124568,15.0,5000.0,0.0,0.0,0.02587338832510346
5,hdbscan#min,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,ms,,hdbscan,0.0,0.021024432713137996,0.01455330710427865,0.01455330710427865,15.0,5000.0,0.0,0.0,0.018024432713137993
5,hdbscan#min,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,ms,2.0,hdbscan,1.0,0.028704450066469933,0.025085764332024686,0.025085764332024686,15.0,5000.0,0.0,0.0,0.025704450066469934
5,hdbscan#min,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,ms,,hdbscan,0.0,0.019533718603782366,0.014656394051496024,0.014656394051496024,6.0,5000.0,0.0,0.0,0.018333718603782367
5,hdbscan#min,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,ms,2.0,hdbscan,1.0,0.027879082939929117,0.02609464832807661,0.02609464832807661,6.0,5000.0,0.0,0.0,0.026679082939929114
5,hdbscan#min,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,ms,,hdbscan,0.0,0.01810027157910194,0.01489885296927142,0.01489885296927142,0.0,5000.0,0.0,0.0,0.01810027157910194
5,hdbscan#min,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,ms,2.0,hdbscan,1.0,0.02621927733862509,0.02577210543977954,0.02577210543977954,0.0,5000.0,0.0,0.0,0.02621927733862509
5,hdbscan#min,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,ms,,hdbscan,0.0,0.018260126198695506,0.014538485940600481,0.014538485940600481,0.0,5000.0,0.0,0.0,0.018260126198695506
5,hdbscan#min,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,ms,2.0,hdbscan,1.0,0.026672869371677482,0.026037978049520526,0.026037978049520526,0.0,5000.0,0.0,0.0,0.026672869371677482
5,hdbscan#min,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,,0.5,-1,sr,,hdbscan,0.0,0.33410649580770285,0.24116827316193276,0.24116827316193276,15.0,5000.0,0.0,3.0,0.33110649580770285
5,hdbscan#min,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,,0.5,-1,sr,2.0,hdbscan,1.0,0.33410649580770285,0.24116827316193276,0.24116827316193276,15.0,5000.0,0.0,3.0,0.33110649580770285
5,km#max,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,kp,,km,0.0,0.27567030872704207,0.026847547090724847,0.026847547090724847,1277.0,5000.0,0.0,55.0,0.020270308727042063
5,km#max,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,kp,2.0,km,1.0,0.24366198307617482,0.0266131152559258,0.0266131152559258,1113.3333333333333,5000.0,0.0,1.3333333333333333,0.020995316409508163
5,km#max,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,kp,,km,0.0,0.03124437409653268,0.02768009790475267,0.02768009790475267,15.0,5000.0,0.0,78.0,0.02824437409653268
5,km#max,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,kp,2.0,km,1.0,0.031047126659347012,0.0277229423974711,0.0277229423974711,15.0,5000.0,0.0,2.0,0.028047126659347013
5,km#max,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,kp,,km,0.0,0.028978751821027538,0.028332086354740143,0.028332086354740143,1.0,5000.0,0.0,77.0,0.02877875182102754
5,km#max,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,kp,2.0,km,1.0,0.02943170090130914,0.028709812523327105,0.028709812523327105,1.0,5000.0,0.0,0.3333333333333333,0.029231700901309138
5,km#max,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,kp,,km,0.0,0.02945949991730215,0.028868270642246084,0.028868270642246084,0.0,5000.0,0.0,77.0,0.02945949991730215
5,km#max,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,kp,2.0,km,1.0,0.029590405401326153,0.02901218954740885,0.02901218954740885,0.0,5000.0,0.0,1.6666666666666667,0.029590405401326153
5,km#max,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,kp,,km,0.0,0.02972336900804592,0.029145240958528,0.029145240958528,0.0,5000.0,0.0,76.0,0.02972336900804592
5,km#max,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,kp,2.0,km,1.0,0.029652065413950546,0.02907711280250935,0.02907711280250935,0.0,5000.0,0.0,1.3333333333333333,0.029652065413950546
5,km#max,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,ms,,km,0.0,0.11074668819359365,0.014238240521060203,0.014238240521060203,483.0,5000.0,0.0,0.0,0.014146688193593647
5,km#max,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,ms,2.0,km,1.0,0.2135677025792403,0.024789496705345086,0.024789496705345086,963.0,5000.0,0.0,0.0,0.020967702579240282
5,km#max,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,ms,,km,0.0,0.01978194961605749,0.015384747330149407,0.015384747330149407,15.0,5000.0,0.0,0.0,0.01678194961605749
5,km#max,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,ms,2.0,km,1.0,0.03010237730925502,0.026519958618720557,0.026519958618720557,15.0,5000.0,0.0,0.0,0.02710237730925502
5,km#max,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,ms,,km,0.0,0.017747320831055072,0.015568747495623834,0.015568747495623834,1.0,5000.0,0.0,0.0,0.01754732083105507
5,km#max,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,ms,2.0,km,1.0,0.028811030526815735,0.02776770992452157,0.02776770992452157,1.0,5000.0,0.0,0.0,0.02861103052681574
5,km#max,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,ms,,km,0.0,0.01815659627446843,0.015947257252627533,0.015947257252627533,0.0,5000.0,0.0,0.0,0.01815659627446843
5,km#max,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,ms,2.0,km,1.0,0.028886341887280412,0.02782969071826302,0.02782969071826302,0.0,5000.0,0.0,0.0,0.028886341887280412
5,km#max,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,ms,,km,0.0,0.01782828722802983,0.015751038456463747,0.015751038456463747,0.0,5000.0,0.0,0.0,0.01782828722802983
5,km#max,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,ms,2.0,km,1.0,0.02865494605553946,0.02752296846117394,0.02752296846117394,0.0,5000.0,0.0,0.0,0.02865494605553946
5,km#max,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,,0.5,-1,sr,,km,0.0,0.19276277460671823,0.0355469852218225,0.0355469852218225,483.0,5000.0,0.0,20.0,0.09616277460671821
5,km#max,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,,0.5,-1,sr,2.0,km,1.0,0.2728695327859126,0.04711246105196517,0.04711246105196517,963.0,5000.0,0.0,13.333333333333334,0.0802695327859126
5,km#mean,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,kp,,km,0.0,0.5082500840841686,0.026645711155244035,0.026645711155244035,2473.0,5000.0,0.0,39.0,0.013650084084168651
5,km#mean,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,kp,2.0,km,1.0,0.7240391104916948,0.022241034734202317,0.022241034734202317,3588.0,5000.0,0.0,0.6666666666666666,0.0064391104916947705
5,km#mean,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,kp,,km,0.0,0.031934441037709226,0.02855161830767332,0.02855161830767332,15.0,5000.0,0.0,75.0,0.028934441037709223
5,km#mean,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,kp,2.0,km,1.0,0.03141330787882207,0.02809844398239937,0.02809844398239937,15.0,5000.0,0.0,1.0,0.028413307878822073
5,km#mean,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,kp,,km,0.0,0.03027355565904536,0.029646892393526757,0.029646892393526757,1.0,5000.0,0.0,76.0,0.03007355565904536
5,km#mean,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,kp,2.0,km,1.0,0.030497558598094287,0.029754868135641124,0.029754868135641124,0.6666666666666666,5000.0,0.0,2.0,0.030364225264760954
5,km#mean,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,kp,,km,0.0,0.02995765389509413,0.02952886757089501,0.02952886757089501,0.0,5000.0,0.0,74.0,0.02995765389509413
5,km#mean,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,kp,2.0,km,1.0,0.030305765626865776,0.02967872529322112,0.02967872529322112,0.0,5000.0,0.0,1.0,0.030305765626865776
5,km#mean,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,kp,,km,0.0,0.030046862267393015,0.029631240243363915,0.029631240243363915,0.0,5000.0,0.0,74.0,0.030046862267393015
5,km#mean,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,kp,2.0,km,1.0,0.030367546046980748,0.029742335158001353,0.029742335158001353,0.0,5000.0,0.0,2.6666666666666665,0.030367546046980748
5,km#mean,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,ms,,km,0.0,0.31990245399586437,0.01175410879578191,0.01175410879578191,1555.0,5000.0,0.0,0.0,0.008902453995864392
5,km#mean,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,ms,2.0,km,1.0,0.6676295527674961,0.015253247127675595,0.015253247127675595,3304.3333333333335,5000.0,0.0,0.0,0.006762886100829605
5,km#mean,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,ms,,km,0.0,0.01908135605189931,0.014353367910471596,0.014353367910471596,15.0,5000.0,0.0,0.0,0.01608135605189931
5,km#mean,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,ms,2.0,km,1.0,0.03192003039113766,0.027980886537457037,0.027980886537457037,15.0,5000.0,0.0,0.0,0.02892003039113766
5,km#mean,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,ms,,km,0.0,0.017999098584288616,0.016258573132439866,0.016258573132439866,0.0,5000.0,0.0,0.0,0.017999098584288616
5,km#mean,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,ms,2.0,km,1.0,0.029718221605951906,0.028737005421311138,0.028737005421311138,0.3333333333333333,5000.0,0.0,0.0,0.029651554939285243
5,km#mean,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,ms,,km,0.0,0.018179562123582724,0.016462322460829362,0.016462322460829362,0.0,5000.0,0.0,0.0,0.018179562123582724
5,km#mean,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,ms,2.0,km,1.0,0.029861377478968765,0.028757415673695403,0.028757415673695403,0.0,5000.0,0.0,0.0,0.029861377478968765
5,km#mean,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,ms,,km,0.0,0.018054878973007817,0.01597149817149161,0.01597149817149161,0.0,5000.0,0.0,0.0,0.018054878973007817
5,km#mean,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,ms,2.0,km,1.0,0.02987467835085944,0.028672275685749135,0.028672275685749135,0.0,5000.0,0.0,0.0,0.02987467835085944
5,km#mean,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,,0.5,-1,sr,,km,0.0,0.34954643777096006,0.0248266647708986,0.0248266647708986,1555.0,5000.0,0.0,24.0,0.03854643777096005
5,km#mean,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,,0.5,-1,sr,2.0,km,1.0,0.6749066212350089,0.018368682535845764,0.018368682535845764,3304.3333333333335,5000.0,0.0,4.666666666666667,0.014039954568342278
5,km#min,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,kp,,km,0.0,0.7077307468570361,0.023403090306351352,0.023403090306351352,3503.0,5000.0,0.0,23.0,0.007130746857036066
5,km#min,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,kp,2.0,km,1.0,0.7214305517384015,0.022355409876880606,0.022355409876880606,3574.6666666666665,5000.0,0.0,0.6666666666666666,0.006497218405068184
5,km#min,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,kp,,km,0.0,0.03144971787838612,0.028344736851981522,0.028344736851981522,15.0,5000.0,0.0,75.0,0.02844971787838612
5,km#min,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,kp,2.0,km,1.0,0.03213533086736866,0.028814555860349016,0.028814555860349016,15.0,5000.0,0.0,0.3333333333333333,0.02913533086736866
5,km#min,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,kp,,km,0.0,0.029930719330935596,0.029455618534786513,0.029455618534786513,0.0,5000.0,0.0,79.0,0.029930719330935596
5,km#min,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,kp,2.0,km,1.0,0.030061033809982037,0.029455166191199093,0.029455166191199093,0.6666666666666666,5000.0,0.0,2.3333333333333335,0.029927700476648705
5,km#min,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,kp,,km,0.0,0.029996145180860072,0.029514297162269085,0.029514297162269085,0.0,5000.0,0.0,78.0,0.029996145180860072
5,km#min,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,kp,2.0,km,1.0,0.029881935629289567,0.029426943292223656,0.029426943292223656,0.0,5000.0,0.0,1.6666666666666667,0.029881935629289567
5,km#min,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,kp,,km,0.0,0.029932008524998714,0.02944817818000553,0.02944817818000553,0.0,5000.0,0.0,78.0,0.029932008524998714
5,km#min,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,kp,2.0,km,1.0,0.029744145356635943,0.029279062807013187,0.029279062807013187,0.0,5000.0,0.0,2.0,0.029744145356635943
5,km#min,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,ms,,km,0.0,0.5550821819132291,0.008883202357935936,0.008883202357935936,2754.0,5000.0,0.0,0.0,0.004282181913229149
5,km#min,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,ms,2.0,km,1.0,0.6742433582851582,0.015481482062342724,0.015481482062342724,3337.0,5000.0,0.0,0.0,0.006843358285158272
5,km#min,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,ms,,km,0.0,0.020188358268438452,0.015438320842521532,0.015438320842521532,15.0,5000.0,0.0,0.0,0.017188358268438453
5,km#min,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,ms,2.0,km,1.0,0.03173362600426891,0.027619328328053597,0.027619328328053597,15.0,5000.0,0.0,0.0,0.028733626004268906
5,km#min,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,ms,,km,0.0,0.01793994924010943,0.016407900967977736,0.016407900967977736,1.0,5000.0,0.0,0.0,0.01773994924010943
5,km#min,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,ms,2.0,km,1.0,0.029377634456312095,0.028159943333700005,0.028159943333700005,0.3333333333333333,5000.0,0.0,0.0,0.029310967789645426
5,km#min,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,ms,,km,0.0,0.0178679180240261,0.016059964560217053,0.016059964560217053,0.0,5000.0,0.0,0.0,0.0178679180240261
5,km#min,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,ms,2.0,km,1.0,0.029238024999513113,0.027881606761394256,0.027881606761394256,0.0,5000.0,0.0,0.0,0.029238024999513113
5,km#min,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,ms,,km,0.0,0.017871106574573272,0.016212211684884636,0.016212211684884636,0.0,5000.0,0.0,0.0,0.017871106574573272
5,km#min,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,ms,2.0,km,1.0,0.029160445570582158,0.02776075485636759,0.02776075485636759,0.0,5000.0,0.0,0.0,0.029160445570582158
5,km#min,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,,0.5,-1,sr,,km,0.0,0.5659279390323753,0.017032452865389642,0.017032452865389642,2754.0,5000.0,0.0,22.0,0.01512793903237522
5,km#min,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,,0.5,-1,sr,2.0,km,1.0,0.683712187117127,0.018288175914184742,0.018288175914184742,3337.0,5000.0,0.0,4.0,0.016312187117127085
5,vac,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
5,vac,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,kp,2.0,vac,1.0,0.9261313408647364,0.0364879305328214,0.0364879305328214,4616.666666666667,5000.0,0.0,0.0,0.0027980075314029984
5,vac,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
5,vac,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,kp,2.0,vac,1.0,0.11513258822172896,0.028095957395314248,0.028095957395314248,446.6666666666667,5000.0,0.0,9.0,0.025799254888395618
5,vac,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
5,vac,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.5,0.5,-1,kp,2.0,vac,1.0,0.02854226634228782,0.027686754125176072,0.027686754125176072,0.6666666666666666,5000.0,0.0,12.0,0.028408933008954487
5,vac,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.75,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
5,vac,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.75,0.5,-1,kp,2.0,vac,1.0,0.028521783938961914,0.02775177278080899,0.02775177278080899,0.0,5000.0,0.0,12.0,0.028521783938961914
5,vac,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,1.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,5000.0,5000.0,0.0,0.0,1.0
5,vac,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,1.0,0.5,-1,kp,2.0,vac,1.0,0.02844579188961738,0.02768680973396281,0.02768680973396281,0.0,5000.0,0.0,11.666666666666666,0.02844579188961738
5,vac,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.0,0.5,-1,ms,,vac,0.0,0.013689467666501736,0.007985998680510815,0.007985998680510815,20.0,5000.0,0.0,0.0,0.009689467666501738
5,vac,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.0,0.5,-1,ms,2.0,vac,1.0,0.01301254536517033,0.004111837898251089,0.004111837898251089,20.0,5000.0,0.0,0.0,0.009012545365170328
5,vac,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.25,0.5,-1,ms,,vac,0.0,0.010188108868925898,0.008098026383826269,0.008098026383826269,1.0,5000.0,0.0,0.0,0.009988108868925897
5,vac,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,freebase,0.25,0.5,-1,ms,2.0,vac,1.0,0.009351114821815729,0.004145381547396163,0.004145381547396163,0.0,5000.0,0.0,0.0,0.009351114821815729
5,vac,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,freebase,0.5,0.5,-1,ms,,vac,0.0,0.010188108868925898,0.008098026383826269,0.008098026383826269,1.0,5000.0,0.0,0.0,0.009988108868925897
