data,sample,anony_mode,gen,gen_args,gen_str,gen_n,max_k,min_k,range_k,info_loss,alpha_adm,alpha_dm,info_loss_args,info_loss_args_str,handler_str,calgo,calgo_args,calgo_str,enforcer,enforcer_str,enforcer_args,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm,max_dist,za
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.25,0.25,0.0024327575721681603,0.0017641704231142975,0.0017641704231142975,5,8917,0,216,0.0018720308703626203,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.50,0.50,0.0020052553064500832,0.0017875741527093997,0.0017875741527093997,1,8917,0,204,0.0018931099660889756,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0.75,0.75,0.0019137765666636442,0.0018038561018629128,0.0018038561018629128,0,8917,0,203,0.0019137765666636442,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#0,0,0.5064728394755675,0.0006751132317777044,0.0006751132317777044,4513,8917,0,125,0.000360918425887169,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,kp,kp#1.00,1.00,0.001923194423247409,0.0018107795654864678,0.0018107795654864678,0,8917,0,223,0.001923194423247409,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.0021869899009012072,0.0014466160264964088,0.0014466160264964088,5,8917,0,0,0.001626263199095667,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.50,0.50,0.0017750271340286415,0.001477232404739242,0.001477232404739242,1,8917,0,0,0.0016628817936675336,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.0016430313290766386,0.0014768552404169424,0.0014768552404169424,0,8917,0,0,0.0016430313290766386,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0,0,0.4875767979054258,0.0005369594458098114,0.0005369594458098114,4345,8917,0,0,0.0003052940364116134,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#1.00,1.00,0.0016564241799990511,0.0014648819343959034,0.0014648819343959034,0,8917,0,0,0.0016564241799990511,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,0.49714558991374236,0.002616926587754006,0.002616926587754006,4345,8917,0,110,0.009874086044728135,,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.25,0.25,0.002422476041709183,0.001759297173465218,0.001759297173465218,5,8917,0,216,0.001861749339903643,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,kp,kp#1.00,1.00,0.0020106614697062587,0.0018693919179503552,0.0018693919179503552,0,8917,0,301,0.0020106614697062587,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.25,0.25,0.0007986206017970375,0.0005652527716983483,0.0005652527716983483,1,8917,0,0,0.0006864752614359296,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.50,0.50,0.0007986206017970375,0.0005652527716983483,0.0005652527716983483,1,8917,0,0,0.0006864752614359296,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.0006948879755565005,0.0005700940196397363,0.0005700940196397363,0,8917,0,0,0.0006948879755565005,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0,0,0.0007986206017970375,0.0005652527716983483,0.0005652527716983483,1,8917,0,0,0.0006864752614359296,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#1.00,1.00,0.0006948879755565005,0.0005700940196397363,0.0005700940196397363,0,8917,0,0,0.0006948879755565005,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,0.0007986206017970375,0.0005652527716983483,0.0005652527716983483,1,8917,0,0,0.0006864752614359296,,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.25,0.25,0.0018632568710012685,0.0018317820736048482,0.0018317820736048482,0,8917,0,204,0.0018632568710012685,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.50,0.50,0.001841732414142945,0.0018100621553277481,0.0018100621553277481,0,8917,0,228,0.001841732414142945,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0.75,0.75,0.001853317569833176,0.0018223501041785433,0.0018223501041785433,0,8917,0,221,0.001853317569833176,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,kp,kp#0,0,0.001853354925463821,0.0018216566790823414,0.0018216566790823414,0,8917,0,229,0.001853354925463821,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.50,0.50,0.0016632955660611719,0.0015242923375410786,0.0015242923375410786,0,8917,0,0,0.0016632955660611719,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.75,0.75,0.001644063985290312,0.0015049102633870669,0.0015049102633870669,0,8917,0,0,0.001644063985290312,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0,0,0.0683589973586844,0.001454363938645668,0.001454363938645668,596,8917,0,0,0.0015203745034640462,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#1.00,1.00,0.0016559361115854121,0.0015257754055603026,0.0015257754055603026,0,8917,0,0,0.0016559361115854121,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,0.3369945838525156,0.002183518167099096,0.002183518167099096,596,8917,0,146,0.2701559609972952,,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.25,0.25,0.0019516949962584162,0.0019046640170530102,0.0019046640170530102,0,8917,0,244,0.0019516949962584162,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.50,0.50,0.0019465094155390673,0.0018997612983813646,0.0018997612983813646,0,8917,0,265,0.0019465094155390673,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0.75,0.75,0.001948261178123395,0.001900570020983287,0.001900570020983287,0,8917,0,249,0.001948261178123395,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#0,0,0.16332056578654897,0.001915550687423065,0.001915550687423065,1442,8917,0,187,0.0016069849858312546,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,kp,kp#1.00,1.00,0.0019442802085238892,0.0018971328598833255,0.0018971328598833255,0,8917,0,262,0.0019442802085238892,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",1,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.00165785830106869,0.0015249624415332183,0.0015249624415332183,0,8917,0,0,0.00165785830106869,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0,0,0.4859125143744165,0.0005433939555758701,0.0005433939555758701,4330,8917,0,0,0.0003231906108188817,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#1.00,1.00,0.001631401878431538,0.0014792438757447368,0.0014792438757447368,0,8917,0,0,0.001631401878431538,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,0.49354347105476887,0.00238033148650482,0.00238033148650482,4330,8917,0,113,0.007954147291171276,,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.25,0.25,0.0024439095304124633,0.0017600214239593065,0.0017600214239593065,5,8917,0,225,0.0018831828286069233,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.50,0.50,0.00201725476977459,0.0017857799740403143,0.0017857799740403143,1,8917,0,208,0.001905109429413482,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0.75,0.75,0.0019178309195952601,0.0017955532710471447,0.0017955532710471447,0,8917,0,209,0.0019178309195952601,0.75,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#0,0,0.5050116923799907,0.0006706677019427942,0.0006706677019427942,4500,8917,0,104,0.0003576607550046337,0.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,kp,kp#1.00,1.00,0.0019073126827360964,0.0017852248761915746,0.0017852248761915746,0,8917,0,224,0.0019073126827360964,1.0,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.25,0.25,0.0021647304543325812,0.0014521743681499837,0.0014521743681499837,5,8917,0,0,0.0016040037525270408,0.25,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.50,0.50,0.0017679263269835546,0.0014979790408702663,0.0014979790408702663,1,8917,0,0,0.0016557809866224466,0.5,2.0
yago,-1,anony,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.0016485850465693362,0.001485589229166237,0.001485589229166237,0,8917,0,0,0.0016485850465693362,0.75,2.0
