info_loss_args_str,anony_mode,min_k,za,gen,enforcer_str,sample,handler_str,alpha_dm,enforcer,calgo,max_k,data,gen_str,alpha_adm,max_dist,calgo_str,info_loss,range_k,gen_n,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm
"0.50,0.50",anony,5,2.0,zipf,ms#0.25,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.25,km#max,adm,5,1.0,0.2599020533437998,0.14872968584212046,0.14872968584212046,128.0,1005.0,0.0,0.0,0.1325388692641978
"0.50,0.50",anony,5,2.0,zipf,ms#0.25,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.25,km#mean,adm,5,1.0,0.2891571283596233,0.2043629794188572,0.2043629794188572,98.66666666666667,1005.0,0.0,0.0,0.1909813406315968
"0.50,0.50",anony,5,2.0,zipf,ms#0.25,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.25,km#min,adm,5,1.0,0.3120456707224362,0.2127934949059975,0.2127934949059975,125.33333333333333,1005.0,0.0,0.0,0.18733588631115924
"0.50,0.50",anony,5,2.0,zipf,ms#0.25,-1,n,0.5,ms,vac,50,email,"zipf#5,50,5,2",0.5,0.25,vac,adm,5,1.0,0.112737862452721,0.048928634897756625,0.048928634897756625,10.0,1005.0,0.0,0.0,0.10278761369650212
"0.50,0.50",anony,5,2.0,zipf,ms#0.50,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,0.5,hdbscan#max,adm,5,1.0,0.1835644921566062,0.18783062884538926,0.18783062884538926,0.0,1005.0,0.0,0.0,0.1835644921566062
"0.50,0.50",anony,5,2.0,zipf,ms#0.50,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,0.5,hdbscan#mean,adm,5,1.0,0.18889109298331852,0.18290122868566341,0.18290122868566341,2.0,1005.0,0.0,0.0,0.18690104323207468
"0.50,0.50",anony,5,2.0,zipf,ms#0.50,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,0.5,hdbscan#min,adm,5,1.0,0.182545976584738,0.17698870851134477,0.17698870851134477,2.0,1005.0,0.0,0.0,0.18055592683349422
"0.50,0.50",anony,5,2.0,zipf,ms#0.50,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.5,km#max,adm,5,1.0,0.1669671542783595,0.15294742335913677,0.15294742335913677,9.0,1005.0,0.0,0.0,0.15801193039776248
"0.50,0.50",anony,5,2.0,zipf,ms#0.50,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.5,km#mean,adm,5,1.0,0.20524640479196066,0.1878978005058893,0.1878978005058893,18.0,1005.0,0.0,0.0,0.18733595703076658
"0.50,0.50",anony,5,2.0,zipf,ms#0.50,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.5,km#min,adm,5,1.0,0.19235301813604333,0.17745428446457234,0.17745428446457234,14.333333333333334,1005.0,0.0,0.0,0.1780909949187962
"0.50,0.50",anony,5,2.0,zipf,ms#0.50,-1,n,0.5,ms,vac,50,email,"zipf#5,50,5,2",0.5,0.5,vac,adm,5,1.0,0.10983036723513445,0.05119156077842222,0.05119156077842222,1.6666666666666667,1005.0,0.0,0.0,0.1081719924424313
"0.50,0.50",anony,5,2.0,zipf,ms#0.75,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,0.75,hdbscan#max,adm,5,1.0,0.18512925776236086,0.18929671031740083,0.18929671031740083,0.0,1005.0,0.0,0.0,0.18512925776236086
"0.50,0.50",anony,5,2.0,zipf,ms#0.75,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,0.75,hdbscan#mean,adm,5,1.0,0.18465987994167996,0.1823991012662469,0.1823991012662469,0.0,1005.0,0.0,0.0,0.18465987994167996
"0.50,0.50",anony,5,2.0,zipf,ms#0.75,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,0.75,hdbscan#min,adm,5,1.0,0.18915909672202832,0.1866449718372292,0.1866449718372292,0.0,1005.0,0.0,0.0,0.18915909672202832
"0.50,0.50",anony,5,2.0,zipf,ms#0.75,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.75,km#max,adm,5,1.0,0.1664196195049392,0.15811633064240918,0.15811633064240918,1.0,1005.0,0.0,0.0,0.1654245946293173
"0.50,0.50",anony,5,2.0,zipf,ms#0.75,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.75,km#mean,adm,5,1.0,0.19812730943717805,0.18538731762394403,0.18538731762394403,12.0,1005.0,0.0,0.0,0.18618701092971535
"0.50,0.50",anony,5,2.0,zipf,ms#0.75,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,0.75,km#min,adm,5,1.0,0.19596275905476176,0.1854364017532205,0.1854364017532205,6.0,1005.0,0.0,0.0,0.1899926098010304
"0.50,0.50",anony,5,2.0,zipf,ms#0.75,-1,n,0.5,ms,vac,50,email,"zipf#5,50,5,2",0.5,0.75,vac,adm,5,1.0,0.10974374750271387,0.052133492525330484,0.052133492525330484,0.0,1005.0,0.0,0.0,0.10974374750271387
"0.50,0.50",anony,5,2.0,zipf,ms#1.00,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,1.0,hdbscan#max,adm,5,1.0,0.18438059642559526,0.1882504716052605,0.1882504716052605,0.0,1005.0,0.0,0.0,0.18438059642559526
"0.50,0.50",anony,5,2.0,zipf,ms#1.00,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,1.0,hdbscan#mean,adm,5,1.0,0.18609043151925753,0.18132010893646286,0.18132010893646286,0.0,1005.0,0.0,0.0,0.18609043151925753
"0.50,0.50",anony,5,2.0,zipf,ms#1.00,-1,n,0.5,ms,hdbscan,50,email,"zipf#5,50,5,2",0.5,1.0,hdbscan#min,adm,5,1.0,0.18634993711848247,0.18603539868390465,0.18603539868390465,0.0,1005.0,0.0,0.0,0.18634993711848247
"0.50,0.50",anony,5,2.0,zipf,ms#1.00,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,1.0,km#max,adm,5,1.0,0.16806717419771555,0.16070499386763157,0.16070499386763157,0.0,1005.0,0.0,0.0,0.16806717419771555
"0.50,0.50",anony,5,2.0,zipf,ms#1.00,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,1.0,km#mean,adm,5,1.0,0.19480061196033574,0.18444100418462614,0.18444100418462614,11.0,1005.0,0.0,0.0,0.18385533832849496
"0.50,0.50",anony,5,2.0,zipf,ms#1.00,-1,n,0.5,ms,km,50,email,"zipf#5,50,5,2",0.5,1.0,km#min,adm,5,1.0,0.19211364405171494,0.18345632718377924,0.18345632718377924,5.0,1005.0,0.0,0.0,0.18713851967360548
"0.50,0.50",anony,5,2.0,zipf,ms#1.00,-1,n,0.5,ms,vac,50,email,"zipf#5,50,5,2",0.5,1.0,vac,adm,5,1.0,0.10974374750271387,0.052133492525330484,0.052133492525330484,0.0,1005.0,0.0,0.0,0.10974374750271387
"0.50,0.50",anony,5,2.0,zipf,sr,-1,n,0.5,sr,hdbscan,50,email,"zipf#5,50,5,2",0.5,,hdbscan#max,adm,5,1.0,0.37346568507851857,0.1820149658580228,0.1820149658580228,0.0,1005.0,0.0,2.6666666666666665,0.37346568507851857
"0.50,0.50",anony,5,2.0,zipf,sr,-1,n,0.5,sr,hdbscan,50,email,"zipf#5,50,5,2",0.5,,hdbscan#mean,adm,5,1.0,0.7636562626337632,0.12891749253075954,0.12891749253075954,661.0,1005.0,0.0,1.0,0.1059448198476935
"0.50,0.50",anony,5,2.0,zipf,sr,-1,n,0.5,sr,hdbscan,50,email,"zipf#5,50,5,2",0.5,,hdbscan#min,adm,5,1.0,0.7636562626337632,0.12891749253075954,0.12891749253075954,661.0,1005.0,0.0,1.0,0.1059448198476935
"0.50,0.50",anony,5,2.0,zipf,sr,-1,n,0.5,sr,km,50,email,"zipf#5,50,5,2",0.5,,km#max,adm,5,1.0,0.37572366784886274,0.13535365477776473,0.13535365477776473,277.0,1005.0,0.0,1.6666666666666667,0.10010177730159907
"0.50,0.50",anony,5,2.0,zipf,sr,-1,n,0.5,sr,km,50,email,"zipf#5,50,5,2",0.5,,km#mean,adm,5,1.0,0.9610154039091442,0.004223578437879274,0.004223578437879274,965.6666666666666,1005.0,0.0,0.0,0.00015304901693852463
"0.50,0.50",anony,5,2.0,zipf,sr,-1,n,0.5,sr,km,50,email,"zipf#5,50,5,2",0.5,,km#min,adm,5,1.0,0.9596829286403802,0.0034646213377556665,0.0034646213377556665,964.3333333333334,1005.0,0.0,0.0,0.00014727358233707088
"0.50,0.50",anony,5,2.0,zipf,sr,-1,n,0.5,sr,vac,50,email,"zipf#5,50,5,2",0.5,,vac,adm,5,1.0,0.11508295999273947,0.048170975014117795,0.048170975014117795,15.0,1005.0,0.0,0.0,0.1001575868584111
"0.50,0.50",anony,5,,te,kp#0,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.0,hdbscan#max,adm,5,0.0,0.18348180914899567,0.19061055588180945,0.19061055588180945,0.0,1005.0,0.0,15.0,0.18348180914899567
"0.50,0.50",anony,5,,te,kp#0,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.0,hdbscan#mean,adm,5,0.0,0.7648590027828165,0.1774092181505581,0.1774092181505581,717.0,1005.0,0.0,4.0,0.05142616696192101
"0.50,0.50",anony,5,,te,kp#0,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.0,hdbscan#min,adm,5,0.0,0.7619244573154129,0.1674008625834825,0.1674008625834825,717.0,1005.0,0.0,3.0,0.04849162149451746
"0.50,0.50",anony,5,,te,kp#0,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.0,km#max,adm,5,0.0,0.5106587531426026,0.12152200471071985,0.12152200471071985,445.0,1005.0,0.0,10.0,0.06787268349086127
"0.50,0.50",anony,5,,te,kp#0,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.0,km#mean,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.0,km#min,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0,-1,n,0.5,kp,vac,50,email,"te#5,50,5",0.5,0.0,vac,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.25,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.25,hdbscan#max,adm,5,0.0,0.1918202873337647,0.19853939906087195,0.19853939906087195,0.0,1005.0,0.0,15.0,0.1918202873337647
"0.50,0.50",anony,5,,te,kp#0.25,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.25,hdbscan#mean,adm,5,0.0,0.7632497781172319,0.17196061786900702,0.17196061786900702,717.0,1005.0,0.0,3.0,0.04981694229633638
"0.50,0.50",anony,5,,te,kp#0.25,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.25,hdbscan#min,adm,5,0.0,0.7637884493665291,0.17368448371968165,0.17368448371968165,717.0,1005.0,0.0,4.0,0.05035561354563356
"0.50,0.50",anony,5,,te,kp#0.25,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.25,km#max,adm,5,0.0,0.2980792554639736,0.15641375169658076,0.15641375169658076,166.0,1005.0,0.0,15.0,0.13290512611073982
"0.50,0.50",anony,5,,te,kp#0.25,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.25,km#mean,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.25,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.25,km#min,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.25,-1,n,0.5,kp,vac,50,email,"te#5,50,5",0.5,0.25,vac,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.50,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.5,hdbscan#max,adm,5,0.0,0.1875725494772053,0.19568710280793192,0.19568710280793192,0.0,1005.0,0.0,15.0,0.1875725494772053
"0.50,0.50",anony,5,,te,kp#0.50,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.5,hdbscan#mean,adm,5,0.0,0.1726450193948523,0.17008451824084547,0.17008451824084547,2.0,1005.0,0.0,18.0,0.17065496964360852
"0.50,0.50",anony,5,,te,kp#0.50,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.5,hdbscan#min,adm,5,0.0,0.18596551711944898,0.183136175530802,0.183136175530802,2.0,1005.0,0.0,17.0,0.1839754673682052
"0.50,0.50",anony,5,,te,kp#0.50,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.5,km#max,adm,5,0.0,0.18287036742372004,0.168247178003122,0.168247178003122,7.0,1005.0,0.0,17.0,0.1759051932943668
"0.50,0.50",anony,5,,te,kp#0.50,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.5,km#mean,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.50,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.5,km#min,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.50,-1,n,0.5,kp,vac,50,email,"te#5,50,5",0.5,0.5,vac,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.75,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.75,hdbscan#max,adm,5,0.0,0.1873223081465452,0.19520193914600495,0.19520193914600495,0.0,1005.0,0.0,15.0,0.1873223081465452
"0.50,0.50",anony,5,,te,kp#0.75,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.75,hdbscan#mean,adm,5,0.0,0.19322665280562368,0.19184372553650544,0.19184372553650544,0.0,1005.0,0.0,17.0,0.19322665280562368
"0.50,0.50",anony,5,,te,kp#0.75,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,0.75,hdbscan#min,adm,5,0.0,0.18159935928035734,0.1796296870973607,0.1796296870973607,0.0,1005.0,0.0,18.0,0.18159935928035734
"0.50,0.50",anony,5,,te,kp#0.75,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.75,km#max,adm,5,0.0,0.1708480341717144,0.16163152112994644,0.16163152112994644,1.0,1005.0,0.0,17.0,0.1698530092960925
"0.50,0.50",anony,5,,te,kp#0.75,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.75,km#mean,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.75,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,0.75,km#min,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#0.75,-1,n,0.5,kp,vac,50,email,"te#5,50,5",0.5,0.75,vac,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#1.00,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,1.0,hdbscan#max,adm,5,0.0,0.1987035681577896,0.20607997195116687,0.20607997195116687,0.0,1005.0,0.0,15.0,0.1987035681577896
"0.50,0.50",anony,5,,te,kp#1.00,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,1.0,hdbscan#mean,adm,5,0.0,0.16843044903414706,0.1660208712449586,0.1660208712449586,0.0,1005.0,0.0,18.0,0.16843044903414706
"0.50,0.50",anony,5,,te,kp#1.00,-1,n,0.5,kp,hdbscan,50,email,"te#5,50,5",0.5,1.0,hdbscan#min,adm,5,0.0,0.19127221037668807,0.19015781141651855,0.19015781141651855,0.0,1005.0,0.0,17.0,0.19127221037668807
"0.50,0.50",anony,5,,te,kp#1.00,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,1.0,km#max,adm,5,0.0,0.1806715533915356,0.17476126976010573,0.17476126976010573,0.0,1005.0,0.0,16.0,0.1806715533915356
"0.50,0.50",anony,5,,te,kp#1.00,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,1.0,km#mean,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#1.00,-1,n,0.5,kp,km,50,email,"te#5,50,5",0.5,1.0,km#min,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,kp#1.00,-1,n,0.5,kp,vac,50,email,"te#5,50,5",0.5,1.0,vac,adm,5,0.0,1.0,1.0,1.0,1005.0,1005.0,0.0,0.0,1.0
"0.50,0.50",anony,5,,te,ms#0,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.0,hdbscan#max,adm,5,0.0,0.07961829091924885,0.036537764761666286,0.036537764761666286,0.0,1005.0,0.0,0.0,0.07961829091924885
"0.50,0.50",anony,5,,te,ms#0,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.0,hdbscan#mean,adm,5,0.0,0.14798972444104996,0.01939120812642229,0.01939120812642229,106.0,1005.0,0.0,0.0,0.04251708762512952
"0.50,0.50",anony,5,,te,ms#0,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.0,hdbscan#min,adm,5,0.0,0.15695375291276378,0.018369552997605898,0.018369552997605898,106.0,1005.0,0.0,0.0,0.0514811160968434
"0.50,0.50",anony,5,,te,ms#0,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.0,km#max,adm,5,0.0,0.053518335826199484,0.02526197268072126,0.02526197268072126,8.0,1005.0,0.0,0.0,0.045558136821224365
"0.50,0.50",anony,5,,te,ms#0,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.0,km#mean,adm,5,0.0,0.3658208955223881,0.0022544898177449704,0.0022544898177449704,366.0,1005.0,0.0,0.0,0.0016417910447761193
"0.50,0.50",anony,5,,te,ms#0,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.0,km#min,adm,5,0.0,0.4183077151555654,0.0021967289604618414,0.0021967289604618414,419.0,1005.0,0.0,0.0,0.001392292269993318
"0.50,0.50",anony,5,,te,ms#0,-1,n,0.5,ms,vac,50,email,"te#5,50,5",0.5,0.0,vac,adm,5,0.0,0.05296290402995682,0.012271470589550004,0.012271470589550004,30.0,1005.0,0.0,0.0,0.0231121577613001
"0.50,0.50",anony,5,,te,ms#0.25,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.25,hdbscan#max,adm,5,0.0,0.07606933350306043,0.03660053019607858,0.03660053019607858,0.0,1005.0,0.0,0.0,0.07606933350306043
"0.50,0.50",anony,5,,te,ms#0.25,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.25,hdbscan#mean,adm,5,0.0,0.06811719653332489,0.02292010491479913,0.02292010491479913,14.0,1005.0,0.0,0.0,0.05418684827461842
"0.50,0.50",anony,5,,te,ms#0.25,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.25,hdbscan#min,adm,5,0.0,0.06836365436499099,0.022579300180439785,0.022579300180439785,14.0,1005.0,0.0,0.0,0.05443330610628452
"0.50,0.50",anony,5,,te,ms#0.25,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.25,km#max,adm,5,0.0,0.05250955598694518,0.025208569435088143,0.025208569435088143,8.0,1005.0,0.0,0.0,0.04454935698197005
"0.50,0.50",anony,5,,te,ms#0.25,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.25,km#mean,adm,5,0.0,0.08750936150802491,0.016617754401947515,0.016617754401947515,68.0,1005.0,0.0,0.0,0.01984766996573635
"0.50,0.50",anony,5,,te,ms#0.25,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.25,km#min,adm,5,0.0,0.08979608001216376,0.017530163815044384,0.017530163815044384,69.0,1005.0,0.0,0.0,0.021139363594253315
"0.50,0.50",anony,5,,te,ms#0.25,-1,n,0.5,ms,vac,50,email,"te#5,50,5",0.5,0.25,vac,adm,5,0.0,0.05296290402995682,0.012271470589550004,0.012271470589550004,30.0,1005.0,0.0,0.0,0.0231121577613001
"0.50,0.50",anony,5,,te,ms#0.50,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.5,hdbscan#max,adm,5,0.0,0.08163705283108266,0.03454359395901686,0.03454359395901686,0.0,1005.0,0.0,0.0,0.08163705283108266
"0.50,0.50",anony,5,,te,ms#0.50,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.5,hdbscan#mean,adm,5,0.0,0.05943491497735207,0.02503415353202703,0.02503415353202703,0.0,1005.0,0.0,0.0,0.05943491497735207
"0.50,0.50",anony,5,,te,ms#0.50,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.5,hdbscan#min,adm,5,0.0,0.05843465685078516,0.02476553564684391,0.02476553564684391,0.0,1005.0,0.0,0.0,0.05843465685078516
"0.50,0.50",anony,5,,te,ms#0.50,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.5,km#max,adm,5,0.0,0.04562433037371772,0.025377091400440584,0.025377091400440584,1.0,1005.0,0.0,0.0,0.04462930549809583
"0.50,0.50",anony,5,,te,ms#0.50,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.5,km#mean,adm,5,0.0,0.05221157892131385,0.02967686879660302,0.02967686879660302,8.0,1005.0,0.0,0.0,0.04425137991633872
"0.50,0.50",anony,5,,te,ms#0.50,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.5,km#min,adm,5,0.0,0.048246365896176535,0.02827748664488847,0.02827748664488847,8.0,1005.0,0.0,0.0,0.040286166891201416
"0.50,0.50",anony,5,,te,ms#0.50,-1,n,0.5,ms,vac,50,email,"te#5,50,5",0.5,0.5,vac,adm,5,0.0,0.03886251047534183,0.01312095929457236,0.01312095929457236,8.0,1005.0,0.0,0.0,0.030902311470366713
"0.50,0.50",anony,5,,te,ms#0.75,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.75,hdbscan#max,adm,5,0.0,0.09767767417355308,0.038060949684568274,0.038060949684568274,0.0,1005.0,0.0,0.0,0.09767767417355308
"0.50,0.50",anony,5,,te,ms#0.75,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.75,hdbscan#mean,adm,5,0.0,0.05931359549091785,0.024337707044410867,0.024337707044410867,0.0,1005.0,0.0,0.0,0.05931359549091785
"0.50,0.50",anony,5,,te,ms#0.75,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,0.75,hdbscan#min,adm,5,0.0,0.060108802115930685,0.02513518128096945,0.02513518128096945,0.0,1005.0,0.0,0.0,0.060108802115930685
"0.50,0.50",anony,5,,te,ms#0.75,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.75,km#max,adm,5,0.0,0.04908350924835668,0.02757741686572592,0.02757741686572592,1.0,1005.0,0.0,0.0,0.0480884843727348
"0.50,0.50",anony,5,,te,ms#0.75,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.75,km#mean,adm,5,0.0,0.049582648237137004,0.03192399487858584,0.03192399487858584,1.0,1005.0,0.0,0.0,0.04858762336151512
"0.50,0.50",anony,5,,te,ms#0.75,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,0.75,km#min,adm,5,0.0,0.04853278030600376,0.02936173600676447,0.02936173600676447,1.0,1005.0,0.0,0.0,0.04753775543038186
"0.50,0.50",anony,5,,te,ms#0.75,-1,n,0.5,ms,vac,50,email,"te#5,50,5",0.5,0.75,vac,adm,5,0.0,0.03789252034072706,0.013200862468674355,0.013200862468674355,6.0,1005.0,0.0,0.0,0.03192237108699572
"0.50,0.50",anony,5,,te,ms#1.00,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,1.0,hdbscan#max,adm,5,0.0,0.08444681355129115,0.03770842461691496,0.03770842461691496,0.0,1005.0,0.0,0.0,0.08444681355129115
"0.50,0.50",anony,5,,te,ms#1.00,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,1.0,hdbscan#mean,adm,5,0.0,0.060910691743839465,0.026206263062810476,0.026206263062810476,0.0,1005.0,0.0,0.0,0.060910691743839465
"0.50,0.50",anony,5,,te,ms#1.00,-1,n,0.5,ms,hdbscan,50,email,"te#5,50,5",0.5,1.0,hdbscan#min,adm,5,0.0,0.06091751618595015,0.02369502915727221,0.02369502915727221,0.0,1005.0,0.0,0.0,0.06091751618595015
"0.50,0.50",anony,5,,te,ms#1.00,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,1.0,km#max,adm,5,0.0,0.056223290088293416,0.027859322860516945,0.027859322860516945,0.0,1005.0,0.0,0.0,0.056223290088293416
"0.50,0.50",anony,5,,te,ms#1.00,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,1.0,km#mean,adm,5,0.0,0.04885961097143991,0.031339068467695776,0.031339068467695776,1.0,1005.0,0.0,0.0,0.04786458609581802
"0.50,0.50",anony,5,,te,ms#1.00,-1,n,0.5,ms,km,50,email,"te#5,50,5",0.5,1.0,km#min,adm,5,0.0,0.04924340628060834,0.03032501412538718,0.03032501412538718,0.0,1005.0,0.0,0.0,0.04924340628060834
"0.50,0.50",anony,5,,te,ms#1.00,-1,n,0.5,ms,vac,50,email,"te#5,50,5",0.5,1.0,vac,adm,5,0.0,0.03789252034072706,0.013200862468674355,0.013200862468674355,6.0,1005.0,0.0,0.0,0.03192237108699572
"0.50,0.50",anony,5,,te,sr,-1,n,0.5,sr,hdbscan,50,email,"te#5,50,5",0.5,,hdbscan#max,adm,5,0.0,0.3734656850785186,0.1820149658580228,0.1820149658580228,0.0,1005.0,0.0,7.0,0.3734656850785186
"0.50,0.50",anony,5,,te,sr,-1,n,0.5,sr,hdbscan,50,email,"te#5,50,5",0.5,,hdbscan#mean,adm,5,0.0,0.22118918555764175,0.024933784295524945,0.024933784295524945,106.0,1005.0,0.0,18.0,0.11571654874172135
"0.50,0.50",anony,5,,te,sr,-1,n,0.5,sr,hdbscan,50,email,"te#5,50,5",0.5,,hdbscan#min,adm,5,0.0,0.22118918555764175,0.024933784295524945,0.024933784295524945,106.0,1005.0,0.0,18.0,0.11571654874172135
"0.50,0.50",anony,5,,te,sr,-1,n,0.5,sr,km,50,email,"te#5,50,5",0.5,,km#max,adm,5,0.0,0.1461289501320688,0.12400654870350515,0.12400654870350515,8.0,1005.0,0.0,17.0,0.13816875112709368
"0.50,0.50",anony,5,,te,sr,-1,n,0.5,sr,km,50,email,"te#5,50,5",0.5,,km#mean,adm,5,0.0,0.3664941461845004,0.003475013368689175,0.003475013368689175,366.0,1005.0,0.0,23.0,0.002315041706888444
"0.50,0.50",anony,5,,te,sr,-1,n,0.5,sr,km,50,email,"te#5,50,5",0.5,,km#min,adm,5,0.0,0.41896636221875705,0.0033672676158209487,0.0033672676158209487,419.0,1005.0,0.0,20.0,0.002050939333184822
